#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-04-07T09:10:27 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-04-07T09:10:28	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.all=2&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/ApJ/900/124/table1&-order=I&-out=Seq&-out=Name&-out=PGC&-out=fGroup&-out=Dist&-out=DDist&-out=AvgDist&-out=GDist&-out=RAJ2000&-out=DEJ2000&-out.all=2&-out=Class&-out=HType&-out=NUV-B&-out=logMgal&-out=logSFR&-out=Sigma&-out=e_Sigma&-out=logLHa&-out=n_logLHa&-out=logMBHsig&-out=b_logMBHsig&-out=B_logMBHsig&-out=logMBHgal&-out.all=2&-out=b_logMBHgal&-out=B_logMBHgal&-out=NH0&-out=PapI&-out=ObsID&-out=Inst&-out=Exp&-out=Offset&-out=fAGN&-out=H0&-out=e_H0&-out=H1&-out=e_H1&-out.all=2&-out=H2&-out=e_H2&-out=NH-HR&-out=b_NH-HR&-out=B_NH-HR&-out=F2-10keV&-out=b_F2-10keV&-out=B_F2-10keV&-out=logLXlim&-out=logLX&-out=b_logLX&-out=B_logLX&-out=logEdd&-out.all=2&-out=b_logEdd&-out=B_logEdd&-out=Model&-out=Norm1&-out=logL1&-out=Norm2&-out=logL2&-out=NH&-out=b_NH&-out=B_NH&-out=Gam&-out=b_Gam&-out=B_Gam&-out=Temp&-out=b_Temp&-out=B_Temp&-out=Chi2&-out=DOF&-out=Note&-out=SimbadName&-out=NED&NED=NED&-out.all=2&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_19000124
#Name: J/ApJ/900/124
#Title: Galaxies within 150Mpc observed with Chandra (Bi+, 2020)
#INFO	ivoid=ivo://cds.vizier/j/apj/900/124	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apj/900/124	    IVOID of underlying data collection
#INFO	creator=Bi S.	    First author or institution
#INFO	cites=bibcode:2020ApJ...900..124B	    Article or Data origin sources
#INFO	journal=ApJ	    Journal name
#INFO	original_date=2020	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJ/900/124	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.19000124	    Dataset identifier that can be used for citation
#INFO	publication_date=2022-10-14	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJ_900_124_table1:
#Name: J/ApJ/900/124/table1
#Title: General information for galaxies and AGNs in our sample
#Column	Seq	(I4)	[1/1964] Running sequence number	[ucd=meta.id]
#Column	Name	(a28)	Common name of the galaxy	[ucd=meta.id;meta.main]
#Column	PGC	(I7)	[101/3097920]? PGC number of the galaxy	[ucd=meta.id]
#Column	fGroup	(A1)	In Tully (2015, J/AJ/149/171) or not (Y=Yes; 1557 occurrences)	[ucd=meta.code]
#Column	Dist	(F6.2)	[0.03/149] Distance used in the catalog	[ucd=pos.distance;pos.heliocentric]
#Column	DDist	(F6.2)	[0.03/149]? Direct distance	[ucd=pos.distance;pos.heliocentric]
#Column	AvgDist	(F6.2)	[3.18/147]? Group mean direct distance	[ucd=pos.distance;pos.heliocentric]
#Column	GDist	(F6.2)	[0.86/218]? Group redshift distance (1)	[ucd=pos.distance;pos.heliocentric]
#Column	RAJ2000	(A11)	Hour of Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A12)	Degree of Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Class	(a9)	Nuclear spec. classification (2)	[ucd=meta.code.class]
#Column	HType	(a22)	Hubble type quoted in NED	[ucd=meta.note;src.morph.type]
#Column	NUV-B	(F5.2)	[0.4/7.3]? (NUV-B) color index (3)	[ucd=phot.color;em.UV;em.opt]
#Column	logMgal	(F5.2)	[7.7/11.9]? Log of host galaxy mass	[ucd=phys.mass]
#Column	logSFR	(F5.2)	[0.01/2.1]? Log of host star formation rate	[ucd=meta.id]
#Column	Sigma	(F5.1)	[4/478]? Central velocity dispersion	[ucd=phys.veloc.dispersion]
#Column	e_Sigma	(F5.1)	[1/132]? Error of sigma	[ucd=stat.error]
#Column	logLHa	(F5.2)	[34.9/41.53]? Log of Halpha luminosity (4)	[ucd=phys.luminosity;em.line.Halpha]
#Column	n_logLHa	(A2)	Note of logLHa (5)	[ucd=meta.note]
#Column	logMBHsig	(F5.2)	[2.8/10.3]? Log of black hole mass (6)	[ucd=phys.mass]
#Column	b_logMBHsig	(F5.2)	[1.2/10.2]? Lower limit of logMBHsig	[ucd=phys.mass;stat.min]
#Column	B_logMBHsig	(F5.2)	[3.5/10.4]? Upper limit of logMBHsig	[ucd=phys.mass;stat.max]
#Column	logMBHgal	(F5.2)	[2.3/9.6]? Log of black hole mass (7)	[ucd=phys.mass]
#Column	b_logMBHgal	(F5.2)	[1.65/9]? Lower limit of logMBHgal	[ucd=phys.mass;stat.min]
#Column	B_logMBHgal	(F5.2)	[2.95/10.3]? Upper limit of logMBHgal	[ucd=phys.mass;stat.max]
#Column	NH0	(F7.4)	[0.0047/0.77] Galactic absorption	[ucd=phys.columnDensity]
#Column	PapI	(I3)	[1/719]? Galaxy number in Paper I (She+, 2017, J/ApJ/835/223)	[ucd=meta.id.cross]
#Column	ObsID	(I5)	[80/21091] Chandra observation ID	[ucd=meta.id;obs]
#Column	Inst	(A6)	Chandra instrument	[ucd=instr]
#Column	Exp	(F5.1)	[1/190] Exposure time of the observation	[ucd=time.duration;obs.exposure]
#Column	Offset	(F5.2)	[0.02/2.61]? Offset to galaxy center	[ucd=pos.angDistance;arith.diff]
#Column	fAGN	(A1)	AGN flag: Y=Yes	[ucd=meta.code]
#Column	H0	(F8.5)	[-1.01/0.98]? Hardness ratio H0 (8)	[ucd=phot.flux;arith.ratio]
#Column	e_H0	(F8.5)	[0.0014/1.17]? Error of H0	[ucd=stat.error]
#Column	H1	(F8.5)	[-0.74/0.88]? Hardness ratio H1 (8)	[ucd=phot.flux;arith.ratio]
#Column	e_H1	(F8.5)	[0.0028/0.84]? Error of H1	[ucd=stat.error]
#Column	H2	(F8.5)	[-0.77/0.98]? Hardness ratio H2 (8)	[ucd=phot.flux;arith.ratio]
#Column	e_H2	(F8.5)	[0.0014/1.15]? Error of H2	[ucd=stat.error]
#Column	NH-HR	(F5.2)	[0.01/12]? Extragalactic NH from HR (9)	[ucd=phys.columnDensity]
#Column	b_NH-HR	(F5.2)	[0/8.02]? Lower limit of NH-HR	[ucd=phys.columnDensity;stat.min]
#Column	B_NH-HR	(F5.2)	[0.01/26.4]? Upper limit of NH-HR	[ucd=phys.columnDensity;stat.max]
#Column	F2-10keV	(F8.2)	[0.04/46000]? Observed flux in 2-10keV	[ucd=phot.flux;em.X-ray]
#Column	b_F2-10keV	(F8.2)	[0.0/39000]? Lower limit of F2-10keV	[ucd=phot.flux;em.X-ray;stat.min]
#Column	B_F2-10keV	(F9.2)	[0.01/309221]? Upper limit of F2-10keV	[ucd=phot.flux;em.X-ray;stat.max]
#Column	logLXlim	(F5.2)	[32.26/41.5] Log 2-10keV limiting luminosity	[ucd=phys.luminosity;em.X-ray;stat.max]
#Column	logLX	(F5.2)	[35.94/45.7]? Log of 2-10keV luminosity	[ucd=phys.luminosity]
#Column	b_logLX	(F5.2)	[35.8/43.4]? Lower limit of LogLX	[ucd=phys.luminosity;stat.min]
#Column	B_logLX	(F5.2)	[30.48/44]? Upper limit of LogLX	[ucd=phys.luminosity;stat.max]
#Column	logEdd	(F5.2)	[-8/-0.25]? Log of Eddington ratio (10)	[ucd=phys.luminosity;arith.ratio]
#Column	b_logEdd	(F6.2)	[-46.31/0.54]? Lower limit of logEdd	[ucd=phys.luminosity;arith.ratio;stat.min]
#Column	B_logEdd	(F6.2)	[-46.12/43.77]? Upper limit of logEdd	[ucd=phys.luminosity;arith.ratio;stat.max]
#Column	Model	(a13)	? Best fit model (11)	[ucd=stat.param;meta.modelled]
#Column	Norm1	(F5.2)	[-6.2/-2.18]? Log power-law normalization (12)	[ucd=stat.fit.param]
#Column	logL1	(F6.2)	[-12.5/95]? Log power-law luminosity (13)	[ucd=phys.luminosity]
#Column	Norm2	(F5.2)	[-7.1/-0.97]? Log normalization of the 2nd component (12)	[ucd=stat.fit.param]
#Column	logL2	(F6.2)	[-27.1/43.3]? Log luminosity for the 2nd component (13)	[ucd=phys.luminosity]
#Column	NH	(F6.2)	[0/430]? Extragalactic absorption	[ucd=phys.columnDensity]
#Column	b_NH	(F6.2)	[0/360]? Lower limit of NH	[ucd=phys.columnDensity;stat.min]
#Column	B_NH	(F7.2)	[0.02/1685]? Upper limit of NH	[ucd=phys.columnDensity;stat.max]
#Column	Gam	(F5.2)	[0.35/4.3]? Power-law photon index	[ucd=meta.code;spect.index]
#Column	b_Gam	(F5.2)	[-3/3.2]? Lower limit of Gam (14)	[ucd=meta.note]
#Column	B_Gam	(F5.2)	[0.56/10]? Upper limit of Gam (14)	[ucd=meta.note]
#Column	Temp	(F5.2)	[0.02/80]? Temperature of mekal or bbody	[ucd=phys.temperature]
#Column	b_Temp	(F5.2)	[0.02/1.8]? Lower limit of Temp	[ucd=phys.temperature;stat.min]
#Column	B_Temp	(F5.2)	[0.03/3]? Upper limit of Temp	[ucd=phys.temperature;stat.max]
#Column	Chi2	(F5.1)	[0.2/654.3]? Chi-square	[ucd=stat.fit.chi2]
#Column	DOF	(I3)	[2/493]? Degree of freedom	[ucd=stat.fit.dof]
#Column	Note	(a13)	Note on luminosity (15)	[ucd=meta.note]
#Column	SimbadName	(a28)	Simbad column added by the CDS	[ucd=meta.id]
#Column	NED	(A3)	NED column added by the CDS	[ucd=meta.ref.url]
Seq	Name	PGC	fGroup	Dist	DDist	AvgDist	GDist	RAJ2000	DEJ2000	Class	HType	NUV-B	logMgal	logSFR	Sigma	e_Sigma	logLHa	n_logLHa	logMBHsig	b_logMBHsig	B_logMBHsig	logMBHgal	b_logMBHgal	B_logMBHgal	NH0	PapI	ObsID	Inst	Exp	Offset	fAGN	H0	e_H0	H1	e_H1	H2	e_H2	NH-HR	b_NH-HR	B_NH-HR	F2-10keV	b_F2-10keV	B_F2-10keV	logLXlim	logLX	b_logLX	B_logLX	logEdd	b_logEdd	B_logEdd	Model	Norm1	logL1	Norm2	logL2	NH	b_NH	B_NH	Gam	b_Gam	B_Gam	Temp	b_Temp	B_Temp	Chi2	DOF	Note	SimbadName	NED
  23	2MASX J03181640+4144057     	  12288	Y	 62.50	      	 62.50	 75.43	03 18 16.40	+41 44 05.79	         	                      	     	10.36	     	     	     	     	  	     	     	     	     	     	     	 0.1330	   	 3237	ACIS-S	 93.9	     	 	        	        	        	        	        	        	     	     	     	        	        	     1.12	39.62	     	     	39.14	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 12288                   	NED
  24	2MASX J03185824+4142091     	  12349	Y	 74.80	 74.80	 72.10	 75.43	03 18 58.24	+41 42 09.14	         	                      	     	10.51	     	156.6	 11.0	     	  	 7.76	 7.59	 7.91	 7.94	 7.29	 8.59	 0.1335	   	11713	ACIS-I	112.2	 0.68	Y	-0.02800	 0.64100	 0.05687	 0.63644	 0.05180	 0.63674	 0.53	 1.47	 3.26	    1.54	    0.76	     2.59	40.05	40.02	39.65	40.25	-4.82	 -5.19	 -4.59	PL           	-5.60	 40.18	     	      	      	      	       	 1.44	 0.80	 2.22	     	     	     	  1.5	 14	Fit          	PGC 12349                   	NED
  25	2MASX J03190609+4104571     	  12361	Y	 76.30	 76.30	 76.30	117.43	03 19 06.10	+41 04 57.13	         	                      	     	10.51	     	176.1	 23.8	     	  	 8.02	 7.69	 8.31	     	     	     	 0.1292	   	17283	ACIS-I	  5.0	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.13	40.33	     	     	39.76	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 12361                   	NED
  26	2MASX J03191203+4105211     	  12371	Y	 76.30	 76.30	 72.10	 75.43	03 19 12.03	+41 05 21.09	         	                      	     	10.67	     	223.4	  8.8	     	  	 8.56	 8.47	 8.65	     	     	     	 0.1296	   	17283	ACIS-I	  5.0	     	 	        	        	        	        	        	        	     	     	     	        	        	     2.58	40.36	     	     	40.23	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 12371                   	NED
  27	2MASX J03191458+4108291     	  12381	Y	 76.30	      	 76.30	117.43	03 19 14.59	+41 08 29.10	         	                      	     	10.65	     	     	     	     	  	     	     	     	     	     	     	 0.1301	   	17283	ACIS-I	  5.0	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.01	40.18	     	     	39.78	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 12381                   	NED
  28	2MASX J03191772+4138391     	  12378	Y	 90.00	 90.00	 72.10	 75.43	03 19 17.73	+41 38 39.11	         	                      	     	10.75	     	207.8	 10.0	     	  	 8.40	 8.28	 8.50	 8.26	 7.61	 8.91	 0.1343	   	11713	ACIS-I	112.2	 0.54	Y	 0.04407	 0.56182	 0.17810	 0.54317	 0.08045	 0.55718	 0.70	 0.92	 3.21	    0.36	    0.23	     0.49	39.53	39.54	39.05	39.99	-5.62	 -6.11	 -5.17	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 12378                   	NED
  29	2MASX J03193592+4109041     	  12408	Y	 62.50	      	 62.50	 75.43	03 19 35.93	+41 09 04.10	         	                      	     	10.27	     	     	     	     	  	     	     	     	     	     	     	 0.1316	   	17283	ACIS-I	  5.0	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.05	40.01	     	     	39.55	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 12408                   	NED
  30	2MASX J03193731+4129090     	  12409	Y	 62.50	      	 62.50	 75.43	03 19 37.32	+41 29 09.08	         	                      	     	10.10	     	     	     	     	  	     	     	     	     	     	     	 0.1349	   	 4952	ACIS-S	164.2	     	 	        	        	        	        	        	        	     	     	     	        	        	     1.47	40.25	     	     	38.87	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 12409                   	NED
  31	2MASX J03193743+4137580     	  12417	Y	123.00	      	      	123.00	03 19 37.44	+41 37 58.07	         	                      	     	10.70	     	     	     	     	  	     	     	     	     	     	     	 0.1352	   	 4950	ACIS-S	 96.9	     	 	        	        	        	        	        	        	     	     	     	        	        	     2.06	40.49	     	     	39.85	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 12417                   	NED
  32	2MASX J03194021+4119450     	  12411	Y	 62.50	      	 62.50	 75.43	03 19 40.22	+41 19 45.06	         	                      	     	10.17	     	     	     	     	  	     	     	     	     	     	     	 0.1337	   	12037	ACIS-I	 84.6	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.97	39.72	     	     	39.24	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 12411                   	NED
  33	2MASX J03194386+4127251     	2181376	 	 90.40	 90.40	      	      	03 19 43.87	+41 27 25.18	         	                      	     	     	     	177.1	 23.9	     	  	 8.03	 7.71	 8.32	     	     	     	 0.1352	   	 4950	ACIS-S	 96.9	     	 	        	        	        	        	        	        	     	     	     	        	        	     2.87	40.68	     	     	39.51	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 2181376                 	NED
  34	2MASX J03194454+4116411     	  12428	Y	 62.50	      	 62.50	 75.43	03 19 44.54	+41 16 41.19	         	                      	     	10.44	     	     	     	     	  	     	     	     	     	     	     	 0.1335	   	17283	ACIS-I	  5.0	     	 	        	        	        	        	        	        	     	     	     	        	        	     3.53	40.30	     	     	39.87	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 12428                   	NED
  35	2MASX J03194466+4126472     	  12423	 	 58.60	 58.60	      	      	03 19 44.67	+41 26 47.19	         	                      	     	     	     	 84.3	  6.0	     	  	 6.36	 6.19	 6.52	     	     	     	 0.1352	   	 4952	ACIS-S	164.2	     	 	        	        	        	        	        	        	     	     	     	        	        	     2.83	40.32	     	     	38.85	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 12423                   	NED
  36	2MASX J03194782+4135472     	  12430	Y	 79.80	 79.80	 72.10	 75.43	03 19 47.83	+41 35 47.21	         	                      	     	10.97	     	226.3	 33.9	     	  	 8.59	 8.22	 8.90	     	     	     	 0.1358	   	 4952	ACIS-S	164.2	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.87	40.02	     	     	38.99	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 12430                   	NED
  37	2MASX J03195296+4118082     	  12437	Y	 62.50	      	 62.50	 75.43	03 19 52.97	+41 18 08.26	         	                      	     	10.16	     	     	     	     	  	     	     	     	     	     	     	 0.1345	   	12037	ACIS-I	 84.6	     	 	        	        	        	        	        	        	     	     	     	        	        	     2.16	40.06	     	     	39.25	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 12437                   	NED
  38	2MASX J03200718+4149583     	  12459	Y	 62.50	      	 62.50	 75.43	03 20 07.18	+41 49 58.31	         	                      	     	10.29	     	     	     	     	  	     	     	     	     	     	     	 0.1373	   	17286	ACIS-I	  4.7	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.16	40.14	     	     	39.47	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 12459                   	NED
  39	2MASX J03202094+4122254     	  12497	Y	 62.50	      	 62.50	 75.43	03 20 20.95	+41 22 25.47	         	                      	     	10.53	     	     	     	     	  	     	     	     	     	     	     	 0.1374	   	12037	ACIS-I	 84.6	     	 	        	        	        	        	        	        	     	     	     	        	        	     3.78	40.32	     	     	39.38	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 12497                   	NED
  40	2MASX J03204218+4124145     	  12528	Y	 62.50	      	 62.50	 75.43	03 20 42.18	+41 24 14.58	         	                      	     	 9.82	     	     	     	     	  	     	     	     	     	     	     	 0.1388	   	17284	ACIS-I	  4.7	     	 	        	        	        	        	        	        	     	     	     	        	        	     3.55	40.47	     	     	39.96	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 12528                   	NED
  41	2MASX J03204928+4122145     	  12544	Y	 62.50	 62.50	 72.10	 75.43	03 20 49.29	+41 22 14.55	         	                      	     	10.49	     	164.7	 11.0	     	  	 7.87	 7.71	 8.02	 7.90	 7.25	 8.55	 0.1392	   	17284	ACIS-I	  4.7	 0.83	Y	-0.35004	 0.41033	 0.44988	 0.26375	-0.26671	 0.40179	     	     	 1.07	    1.73	    0.65	     3.64	40.13	40.03	39.50	40.40	-4.78	 -5.30	 -4.40	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 12544                   	NED
  42	2MASX J03210041+4133449     	  12562	Y	 62.50	      	 62.50	 75.43	03 21 00.42	+41 33 44.92	         	                      	     	10.44	     	     	     	     	  	     	     	     	     	     	     	 0.1397	   	17285	ACIS-I	  4.7	     	 	        	        	        	        	        	        	     	     	     	        	        	     2.92	40.28	     	     	39.91	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 12562                   	NED
  43	2MASX J03210223+4124339     	  12565	Y	 62.50	      	 62.50	 75.43	03 21 02.24	+41 24 33.94	         	                      	     	10.30	     	     	     	     	  	     	     	     	     	     	     	 0.1398	   	17284	ACIS-I	  4.7	     	 	        	        	        	        	        	        	     	     	     	        	        	     5.27	40.44	     	     	39.92	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 12565                   	NED
  44	2MASX J03212883+4132129     	  12588	Y	 62.50	      	 62.50	 75.43	03 21 28.84	+41 32 12.95	         	                      	     	10.35	     	     	     	     	  	     	     	     	     	     	     	 0.1414	   	17285	ACIS-I	  4.7	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.01	40.00	     	     	39.38	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 12588                   	NED
  45	2MASX J03220261+4158250     	2190126	Y	 62.50	      	 62.50	 75.43	03 22 02.62	+41 58 25.08	         	                      	     	10.34	     	     	     	     	  	     	     	     	     	     	     	 0.1461	   	17272	ACIS-I	  5.0	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.09	40.15	     	     	39.42	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 2190126                 	NED
  46	2MASX J03222447+4128469     	  12640	Y	 62.50	      	 62.50	 75.43	03 22 24.47	+41 28 46.93	         	                      	     	10.51	     	     	     	     	  	     	     	     	     	     	     	 0.1437	   	17268	ACIS-I	  4.7	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.43	40.28	     	     	39.55	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 12640                   	NED
  47	2MASX J03263135-2113003     	 135072	Y	 24.60	      	 24.60	 21.00	03 26 31.36	-21 13 00.40	         	S0                    	     	 9.41	     	     	     	     	  	     	     	     	     	     	     	 0.0227	   	 4372	ACIS-S	 56.5	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.46	38.38	     	     	38.01	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 135072                  	NED
  48	2MASX J03285067-2328386     	 133983	Y	 74.90	 74.90	 74.90	 93.29	03 28 50.67	-23 28 38.63	         	S0                    	     	10.47	     	     	     	     	  	     	     	     	     	     	     	 0.0155	   	18282	ACIS-I	 26.1	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.88	39.51	     	     	39.65	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 133983                  	NED
  49	2MASX J03372263-0459055     	  89955	Y	 79.29	      	      	 79.29	03 37 22.64	-04 59 05.55	         	                      	     	10.64	 0.50	     	     	     	  	     	     	     	 6.88	 6.23	 7.53	 0.0389	   	  796	ACIS-I	 59.7	 0.52	Y	-0.61911	 0.26709	 0.13368	 0.24772	-0.30952	 0.26951	     	     	 0.48	    0.26	    0.13	     0.46	39.68	39.52	39.13	39.80	-4.27	 -4.65	 -3.99	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 89955                   	NED
  50	2MASX J03375780-0500006     	1050640	Y	146.00	146.00	      	156.57	03 37 57.80	-05 00 00.62	         	                      	     	11.11	     	     	     	     	  	     	     	     	 8.73	 8.08	 9.38	 0.0392	   	  796	ACIS-I	 59.7	 0.53	Y	 0.67670	 0.08189	 0.06250	 0.12622	 0.72160	 0.07596	 3.08	 1.94	 4.49	    2.44	    1.95	     2.93	39.82	41.28	41.00	41.65	-4.35	 -4.63	 -3.98	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 1050640                 	NED
  51	2MASX J03534246+3714077     	 213255	Y	 75.00	      	 75.00	 80.86	03 53 42.46	+37 14 07.69	         	                      	     	10.46	     	     	     	     	  	     	     	     	 7.87	 7.22	 8.52	 0.1681	   	17124	ACIS-S	  9.7	 1.00	Y	 0.76919	 0.02577	 0.11531	 0.04377	 0.76907	 0.02577	 4.02	 2.98	 5.13	  201.19	  153.80	   231.51	39.67	42.20	42.14	42.25	-2.58	 -2.63	 -2.52	PL           	-3.75	 42.28	     	      	  2.67	  1.40	   4.10	 0.99	 0.45	 1.56	     	     	     	  0.7	 28	Fit          	PGC 213255                  	NED
  52	2MASX J04292711-5349384     	  15271	 	137.00	137.00	      	      	04 29 27.11	-53 49 38.45	         	                      	     	     	     	     	     	     	  	     	     	     	     	     	     	 0.0083	   	 6956	ACIS-I	 29.4	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.01	39.89	     	     	39.16	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 15271                   	NED
  53	2MASX J04335138-1314539     	  15532	 	117.00	117.00	      	      	04 33 51.39	-13 14 53.96	         	                      	     	     	     	197.2	  9.5	     	  	 8.28	 8.17	 8.38	     	     	     	 0.0382	   	 4976	ACIS-S	 75.1	 1.38	Y	-0.55354	 0.45387	-0.11991	 0.44162	-0.18785	 0.44499	 0.04	 0.03	 1.07	    0.22	    0.10	     0.34	39.85	39.61	39.21	39.89	-5.57	 -5.97	 -5.29	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 15532                   	NED
  54	2MASX J04524451-0312571     	  16226	Y	 65.50	      	 65.50	 64.43	04 52 44.52	-03 12 57.12	         	                      	     	10.13	     	     	     	     	  	     	     	     	 7.32	 6.67	 7.97	 0.0380	   	19316	ACIS-S	 15.7	 0.83	Y	 0.27273	 0.14287	 0.28571	 0.14206	 0.30054	 0.14112	     	     	 1.74	    7.63	    5.87	     9.39	39.57	41.29	40.96	41.65	-2.94	 -3.27	 -2.57	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 16226                   	NED
  55	2MASX J05163391+0626586     	  75311	 	114.00	114.00	      	      	05 16 33.92	+06 26 58.62	         	                      	     	     	     	140.7	  9.1	     	  	 7.52	 7.36	 7.66	     	     	     	 0.1012	   	 5808	ACIS-I	 24.3	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.34	39.91	     	     	39.34	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 75311                   	NED
  56	2MASX J05163888+0627516     	  75317	 	103.00	103.00	      	      	05 16 38.88	+06 27 51.62	         	                      	     	     	     	170.4	  4.0	     	  	 7.95	 7.89	 8.00	     	     	     	 0.1015	   	 5808	ACIS-I	 24.3	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.01	39.80	     	     	37.85	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 75317                   	NED
  57	2MASX J05164579+0622426     	  75322	 	113.00	113.00	      	      	05 16 45.79	+06 22 42.62	         	                      	     	     	     	123.7	  4.5	     	  	 7.23	 7.14	 7.31	     	     	     	 0.1006	   	 5808	ACIS-I	 24.3	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.48	39.95	     	     	39.42	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 75322                   	NED
  58	2MASX J05164954+0623186     	  75324	 	110.00	110.00	      	      	05 16 49.55	+06 23 18.62	         	                      	     	     	     	157.4	  8.4	     	  	 7.77	 7.65	 7.89	     	     	     	 0.1008	   	 5808	ACIS-I	 24.3	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.63	39.92	     	     	39.41	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 75324                   	NED
