#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-04-07T09:42:08 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-04-07T09:42:09	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-order=I&-out.src=J/MNRAS/483/5554/catalog&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/MNRAS/483/5554/catalog&-out=SrcID&-out=IAUName&-out=OBS-ID&-out=MJD-Start&-out=RAJ2000&-out=DEJ2000&-out=CREP8&-out=EPHR1&-out=EPHR2&-out=EPHR3&-out=EPHR4&-out=NameRC3&-out=RV&-out=BTmag&-out=T&-out=FIRmag&-out=H21mag&-out=HI&-out=NameNED&-out=zNED&-out=DistBest&-out=EP8L&-out=IN-W11&-out=IS-COM39&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_74835554
#Name: J/MNRAS/483/5554
#Title: Non-nuclear X-ray sources in nearby galaxies (Earnshaw+, 2019)
#INFO	ivoid=ivo://cds.vizier/j/mnras/483/5554	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/483/5554	    IVOID of underlying data collection
#INFO	creator=Earnshaw H.P.	    First author or institution
#INFO	cites=bibcode:2019MNRAS.483.5554E	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2019	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/483/5554	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.74835554	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-08-19	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_483_5554_catalog:
#Name: J/MNRAS/483/5554/catalog
#Title: Extragalactic X-ray source catalogue
#Column	SrcID	(I6)	3XMM Source ID (SRCID)	[ucd=meta.id;meta.main]
#Column	IAUName	(A21)	3XMM IAU Name (IAUNAME)	[ucd=meta.id]
#Column	OBS-ID	(A10)	3XMM observation identification (OBS_ID)	[ucd=meta.id;obs.param;obs]
#Column	MJD-Start	(F10.4)	3XMM MJD date of start of observation (MJD_START)	[ucd=time.epoch]
#Column	RAJ2000	(F9.5)	3XMM corrected detection Right Ascension (J2000) (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	3XMM corrected detection Declination (J2000) (DEC)	[ucd=pos.eq.dec;meta.main]
#Column	CREP8	(F9.6)	3XMM mean 0.2-12keV count rate (EP_8_RATE)	[ucd=phot.count;em.X-ray]
#Column	EPHR1	(F9.6)	? 3XMM mean hardness ratio, bands 1 and 2 (EP_HR1)	[ucd=phot.flux;stat.mean]
#Column	EPHR2	(F9.6)	? 3XMM mean hardness ratio, bands 2 and 3 (EP_HR2)	[ucd=phot.flux;stat.mean]
#Column	EPHR3	(F9.6)	? 3XMM mean hardness ratio, bands 3 and 4 (EP_HR3)	[ucd=phot.flux;stat.mean]
#Column	EPHR4	(F9.6)	? 3XMM mean hardness ratio, bands 4 and 5 (EP_HR4)	[ucd=phot.flux;stat.mean]
#Column	NameRC3	(a11)	RC3/LV host galaxy name (NAME)	[ucd=meta.id]
#Column	RV	(I5)	RC3 mean radial velocity (RADIAL_VELOCITY)	[ucd=phys.veloc;pos.heliocentric]
#Column	BTmag	(F9.6)	? RC3 total magnitude in B system (BT_MAG)	[ucd=phot.mag;em.opt.B]
#Column	T	(F10.6)	RC3/LV mean numerical Hubble stage (HUBBLE_STAGE)	[ucd=src.morph.type;stat.mean]
#Column	FIRmag	(F9.6)	? RC3 far infrared magnitude from IRAS (FAR_IR_MAG)	[ucd=phot.mag;em.IR]
#Column	H21mag	(F9.6)	? RC3 HI 21-cm emission-line magnitude (H_21CM_MAG)	[ucd=phot.mag;em.radio.750-1500MHz]
#Column	HI	(F9.6)	? RC3 corrected neutral hydrogen index (H_INDEX_CORR)	[ucd=phot.color]
#Column	NameNED	(a24)	NED galaxy name (NAME_NED)	[ucd=meta.id]
#Column	zNED	(F9.6)	? NED redshift (REDSHIFT_NED)	[ucd=src.redshift;pos.heliocentric]
#Column	DistBest	(F10.6)	Best distance measurement out of Dist, DistNED, DistNBG and DistNEDD (DISTANCE_BEST) (1)	[ucd=pos.angDistance]
#Column	EP8L	(D21.14)	Detection luminosity calculated from FluxEP8 and DistBest (EP_8_LUMINOSITY)	[ucd=phys.luminosity;em.X-ray]
#Column	IN-W11	(I1)	Flag true if source in Walton et al. 2011 (Cat. J/MNRAS/416/1844) (IN_W11)	[ucd=meta.code]
#Column	IS-COM39	(I1)	Flag true if source in subsample complete to 10^39^erg/s (IS_COMPLETE_39)	[ucd=meta.code]
SrcID	IAUName	OBS-ID	MJD-Start	RAJ2000	DEJ2000	CREP8	EPHR1	EPHR2	EPHR3	EPHR4	NameRC3	RV	BTmag	T	FIRmag	H21mag	HI	NameNED	zNED	DistBest	EP8L	IN-W11	IS-COM39
 58875	3XMM J124328.3+113442	0502160101	54453.2803	190.86836	+11.57818	 0.001976	-0.444742	 0.907285	-0.269798	-0.366256	NGC 4647   	 1421	11.940000	  5.000000	11.000000	15.100000	 3.240000	NGC 4647                	 0.004700	 18.786667	 2.32810900142251e+38	0	1
 41751	3XMM J124329.8+113318	0021540201	51911.7108	190.87441	+11.55508	 0.003765	 0.495218	 0.148497	 0.300325	-0.511873	NGC 4649   	 1114	 9.810000	 -5.000000	 0.000000	 0.000000	 0.000000	MESSIER 060             	 0.003703	 20.599998	 1.02171947535636e+39	0	1
 34780	3XMM J124335.5+113608	0502160101	54453.2803	190.89812	+11.60226	 0.004901	-0.126142	 0.418482	-0.049683	-0.787748	NGC 4649   	 1114	 9.810000	 -5.000000	 0.000000	 0.000000	 0.000000	MESSIER 060             	 0.003703	 20.599998	 5.20917714117538e+38	0	1
 34780	3XMM J124335.5+113608	0021540201	51911.7108	190.89819	+11.60235	 0.004330	-0.385852	 0.478100	-0.044567	-0.833495	NGC 4649   	 1114	 9.810000	 -5.000000	 0.000000	 0.000000	 0.000000	MESSIER 060             	 0.003703	 20.599998	 4.97073122737665e+38	0	1
 42919	3XMM J124343.0+113009	0021540201	51911.7108	190.92915	+11.50273	 0.006181	 0.143484	 0.234452	-0.218519	-0.909371	NGC 4649   	 1114	 9.810000	 -5.000000	 0.000000	 0.000000	 0.000000	MESSIER 060             	 0.003703	 20.599998	 4.52013546590545e+38	0	1
 46000	3XMM J124347.0+113022	0021540201	51911.7108	190.94608	+11.50607	 0.002383	 0.725642	 0.392850	-0.044191	-0.397280	NGC 4649   	 1114	 9.810000	 -5.000000	 0.000000	 0.000000	 0.000000	MESSIER 060             	 0.003703	 20.599998	 3.14670909576609e+38	0	1
 35066	3XMM J124347.3+113533	0021540201	51911.7108	190.94716	+11.59269	 0.004967	 0.415793	-0.165382	-0.310890	-0.139238	NGC 4649   	 1114	 9.810000	 -5.000000	 0.000000	 0.000000	 0.000000	MESSIER 060             	 0.003703	 20.599998	 5.17769068843241e+38	0	1
 43779	3XMM J124348.4+113519	0021540201	51911.7108	190.95211	+11.58863	 0.005466	 0.396735	-0.190881	-0.194153	-0.940556	NGC 4649   	 1114	 9.810000	 -5.000000	 0.000000	 0.000000	 0.000000	MESSIER 060             	 0.003703	 20.599998	 3.90077599995545e+38	0	1
 38886	3XMM J124351.7+113357	0502160101	54453.2803	190.96547	+11.56589	 0.002815	 0.109533	 0.407562	-0.335064	-0.805265	NGC 4649   	 1114	 9.810000	 -5.000000	 0.000000	 0.000000	 0.000000	MESSIER 060             	 0.003703	 20.599998	 1.93658202755356e+38	0	1
 38886	3XMM J124351.7+113357	0021540201	51911.7108	190.96546	+11.56614	 0.004374	-0.858201	 0.482360	-0.142707	-0.627104	NGC 4649   	 1114	 9.810000	 -5.000000	 0.000000	 0.000000	 0.000000	MESSIER 060             	 0.003703	 20.599998	 4.14902368314324e+38	0	1
368758	3XMM J124351.7+130815	0651790201	55360.9657	190.96562	+13.13762	 0.009163	 0.743022	-0.206366	-0.300947	-0.653001	NGC 4654   	 1035	11.100000	  6.000000	10.100000	13.040000	 2.170000	NGC 4654                	 0.003489	 13.946667	 3.13154362728064e+38	0	1
368751	3XMM J124352.9+113312	0502160101	54453.2803	190.97064	+11.55339	 0.002133	 0.039800	 0.812725	-0.548337	-0.643637	NGC 4649   	 1114	 9.810000	 -5.000000	 0.000000	 0.000000	 0.000000	MESSIER 060             	 0.003703	 20.599998	 1.62683884504881e+38	0	1
368752	3XMM J124352.9+130841	0651790201	55360.9657	190.97049	+13.14482	 0.013039	 0.861277	 0.064388	-0.326038	-0.797763	NGC 4654   	 1035	11.100000	  6.000000	10.100000	13.040000	 2.170000	NGC 4654                	 0.003489	 13.946667	 4.63198611086461e+38	0	1
368713	3XMM J124354.4+113241	0502160101	54453.2803	190.97702	+11.54488	 0.003907	 0.197824	 0.471330	-0.180948	-0.927105	NGC 4649   	 1114	 9.810000	 -5.000000	 0.000000	 0.000000	 0.000000	MESSIER 060             	 0.003703	 20.599998	 2.96409618714963e+38	0	1
368805	3XMM J124359.6+130755	0651790201	55360.9657	190.99859	+13.13210	 0.007301	 0.924981	 0.692502	-0.497906	-0.446266	NGC 4654   	 1035	11.100000	  6.000000	10.100000	13.040000	 2.170000	NGC 4654                	 0.003489	 13.946667	 4.75358969661012e+38	0	1
368778	3XMM J124403.2+130647	0651790201	55360.9657	191.01368	+13.11328	 0.004002	 0.773690	 0.567375	-0.198672	-0.192010	NGC 4654   	 1035	11.100000	  6.000000	10.100000	13.040000	 2.170000	NGC 4654                	 0.003489	 13.946667	 2.66459025098592e+38	0	1
366059	3XMM J124820.6+082919	0651360401	55356.9011	192.08623	+08.48867	 0.021038	 0.746660	 0.440801	-0.312904	-0.396449	NGC 4698   	 1032	11.460000	  2.000000	13.380000	13.880000	 2.530000	NGC 4698                	 0.003366	 13.453333	 1.14371664941900e+39	0	1
366017	3XMM J124822.5-054816	0153450101	52829.4526	192.09389	-05.80447	 0.006193	 0.244078	 0.164654	-0.520754	-0.838386	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 3.01964436364729e+38	0	1
366031	3XMM J124823.0+082803	0651360401	55356.9011	192.09599	+08.46769	 0.019200	 0.696980	 0.255994	-0.407484	-0.911818	NGC 4698   	 1032	11.460000	  2.000000	13.380000	13.880000	 2.530000	NGC 4698                	 0.003366	 13.453333	 6.18837005395980e+38	0	1
366033	3XMM J124823.7+082845	0112551101	52260.0280	192.09890	+08.47928	 0.004242	 0.286944	-0.347639	-0.272812	-0.703220	NGC 4698   	 1032	11.460000	  2.000000	13.380000	13.880000	 2.530000	NGC 4698                	 0.003366	 13.453333	 1.60761862698511e+38	0	1
366093	3XMM J124825.4-054807	0153450101	52829.4526	192.10598	-05.80195	 0.002129	 0.957906	-0.467789	-0.084387	-0.443135	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 1.08946128228932e+38	0	1
366084	3XMM J124826.1-055003	0153450101	52829.4526	192.10891	-05.83420	 0.004425	 0.276187	 0.231623	-0.524491	-0.402819	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 2.39474863095932e+38	0	1
366088	3XMM J124826.4+082955	0651360401	55356.9011	192.11034	+08.49878	 0.002696	 0.441976	 0.000333	-0.597990	-0.657244	NGC 4698   	 1032	11.460000	  2.000000	13.380000	13.880000	 2.530000	NGC 4698                	 0.003366	 13.453333	 7.69589480802358e+37	0	1
366105	3XMM J124827.0-054925	0153450101	52829.4526	192.11275	-05.82378	 0.012355	 0.203856	-0.215119	-0.264504	-0.902522	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 5.18259043061108e+38	0	1
 52164	3XMM J124827.3+082802	0651360401	55356.9011	192.11411	+08.46776	 0.002344	 0.812042	 0.449475	-0.542732	-0.240689	NGC 4698   	 1032	11.460000	  2.000000	13.380000	13.880000	 2.530000	NGC 4698                	 0.003366	 13.453333	 1.19641142331650e+38	0	1
366101	3XMM J124827.3-054708	0153450101	52829.4526	192.11393	-05.78559	 0.009732	 0.312721	 0.222571	-0.253963	-0.318165	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 7.77073974822767e+38	0	1
366065	3XMM J124828.6-054921	0153450101	52829.4526	192.11945	-05.82256	 0.002881	 0.466666	-0.047074	-0.585854	-0.820647	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 1.26394647851506e+38	0	1
365948	3XMM J124830.9-054837	0153450101	52829.4526	192.12883	-05.81031	 0.012469	 0.355123	-0.071126	-0.372894	-0.770879	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 6.06448588295266e+38	0	1
365942	3XMM J124832.4-055005	0153450101	52829.4526	192.13517	-05.83477	 0.003150	 0.205105	 0.168681	-0.595150	-0.193859	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 1.49263325773732e+38	0	1
 26304	3XMM J124834.3-055012	0153450101	52829.4526	192.14313	-05.83693	 0.003344	 0.274995	 0.370234	-0.467330	-0.651326	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 1.55462312312884e+38	1	1
 26304	3XMM J124834.3-055012	0203270301	53201.2311	192.14386	-05.83673	 0.003400	 0.320272	 0.130731	-0.650025	 0.259820	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 8.91856416295304e+38	1	1
365952	3XMM J124834.9-054900	0153450101	52829.4526	192.14546	-05.81671	 0.003749	 0.689485	-0.349532	-0.186196	-0.638470	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 2.01764195126388e+38	0	1
365922	3XMM J124835.9-054552	0153450101	52829.4526	192.14994	-05.76463	 0.002950	-0.037732	-0.055754	-0.769004	-0.425786	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 1.03230766217162e+38	0	1
 56060	3XMM J124836.5-054845	0203270301	53201.2311	192.15200	-05.81237	 0.001124	 0.859786	-1.000000	 1.000000	-1.000000	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 2.36965638481394e+38	1	1
 56060	3XMM J124836.5-054845	0060370201	52101.6665	192.15262	-05.81291	 0.001427	 0.303897	 0.562912	-0.645616	-1.000000	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 2.92470847065456e+38	1	1
 39103	3XMM J124839.3-054807	0203270301	53201.2311	192.16356	-05.80190	 0.003003	 0.748274	 0.258845	-0.126659	-1.000000	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 7.89105652729490e+38	1	1
365997	3XMM J124839.9-054805	0060370201	52101.6665	192.16653	-05.80157	 0.001785	 0.069748	 0.198934	-0.563205	-0.751856	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 4.23404885125227e+38	1	1
366010	3XMM J124841.0-054719	0153450101	52829.4526	192.17113	-05.78866	 0.007562	 0.161270	 0.046319	-0.727327	-0.994883	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 2.65353736309664e+38	0	1
366004	3XMM J124841.4-054602	0153450101	52829.4526	192.17261	-05.76734	 0.002082	-0.215968	 0.274116	-1.000000	 1.000000	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 9.59747469529879e+37	0	1
367002	3XMM J124846.6-054810	0153450101	52829.4526	192.19444	-05.80305	 0.001995	-0.259799	 0.815262	-0.906438	-0.056180	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 1.82106275615644e+38	0	1
 17868	3XMM J124846.8-054853	0203270301	53201.2311	192.19523	-05.81447	 0.014651	 0.286541	 0.198448	 0.054611	-0.147552	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 1.80807759509926e+39	0	1
 17868	3XMM J124846.8-054853	0060370201	52101.6665	192.19485	-05.81479	 0.047419	 0.007520	 0.307500	-0.184789	-0.594945	NGC 4697   	 1236	10.140000	 -5.000000	 0.000000	 0.000000	 0.000000	NGC 4697                	 0.004140	 16.546667	 3.27980618923202e+39	0	1
366958	3XMM J124907.7-112448	0553030101	54817.9438	192.28242	-11.41361	 0.007875	 0.943102	 0.791846	-0.343863	-0.934907	NGC 4700   	 1409	 0.000000	  5.000000	12.010000	13.780000	 1.980000	NGC 4700                	 0.004700	 18.786667	 5.22439220834009e+38	0	1
 53545	3XMM J124926.8-412913	0046340101	52277.0320	192.36123	-41.48756	 0.006488	 0.896373	-0.083871	-0.174582	 0.370230	           	 4254	 0.000000	 -2.000000	 0.000000	 0.000000	 0.000000	ESO 322- G 099          	 0.014246	 56.946667	 4.48300463411546e+39	1	0
366812	3XMM J125010.5+252608	0112550401	52439.2788	192.54392	+25.43563	 0.005511	-0.433175	-0.214078	 0.919472	 0.255229	NGC 4725   	 1180	10.110000	  2.000000	11.000000	12.250000	 2.390000	NGC 4725                	 0.004023	 12.920001	 4.93162284717616e+38	0	1
366822	3XMM J125012.2+252602	0112550401	52439.2788	192.55085	+25.43412	 0.023187	 0.231159	 0.104131	-0.344622	-0.335669	NGC 4725   	 1180	10.110000	  2.000000	11.000000	12.250000	 2.390000	NGC 4725                	 0.004023	 12.920001	 1.07418870527395e+39	1	1
366792	3XMM J125013.2+252945	0112550401	52439.2788	192.55504	+25.49605	 0.002320	 0.341974	 0.634077	 0.525638	-0.835438	NGC 4725   	 1180	10.110000	  2.000000	11.000000	12.250000	 2.390000	NGC 4725                	 0.004023	 12.920001	 1.56544124733124e+38	0	1
366855	3XMM J125017.4+252734	0112550401	52439.2788	192.57270	+25.45966	 0.010278	 0.571025	 0.130690	-0.096374	-0.593827	NGC 4725   	 1180	10.110000	  2.000000	11.000000	12.250000	 2.390000	NGC 4725                	 0.004023	 12.920001	 3.79432136201009e+38	0	1
366868	3XMM J125018.4+252811	0112550401	52439.2788	192.57676	+25.46992	 0.002911	 0.705151	-0.191945	-0.820089	 0.671710	NGC 4725   	 1180	10.110000	  2.000000	11.000000	12.250000	 2.390000	NGC 4725                	 0.004023	 12.920001	 8.20444818084413e+37	0	1
366872	3XMM J125018.5+252528	0112550401	52439.2788	192.57742	+25.42459	 0.002902	 0.909678	-0.842464	 0.177827	-0.774310	NGC 4725   	 1180	10.110000	  2.000000	11.000000	12.250000	 2.390000	NGC 4725                	 0.004023	 12.920001	 7.77772318701400e+37	0	1
366836	3XMM J125020.3+252541	0112550401	52439.2788	192.58466	+25.42825	 0.008480	 0.677537	 0.114680	-0.173078	-0.606133	NGC 4725   	 1180	10.110000	  2.000000	11.000000	12.250000	 2.390000	NGC 4725                	 0.004023	 12.920001	 3.17036470075655e+38	0	1
366720	3XMM J125024.1+253247	0112550401	52439.2788	192.60043	+25.54656	 0.007410	 0.706171	 0.179605	-0.247185	-0.809148	NGC 4725   	 1180	10.110000	  2.000000	11.000000	12.250000	 2.390000	NGC 4725                	 0.004023	 12.920001	 2.56079126376032e+38	0	1
366712	3XMM J125024.5+410632	0094360601	52417.3520	192.60228	+41.10913	 0.003335	 0.040804	-0.389276	-0.372009	 0.726488	NGC 4736   	  297	 8.990000	  2.000000	 8.570000	12.550000	 3.750000	MESSIER 094             	 0.001027	  4.530000	 7.55808421832402e+36	0	1
366714	3XMM J125024.9+253054	0112550401	52439.2788	192.60412	+25.51514	 0.013741	 0.510731	 0.065487	 0.168939	-0.715515	NGC 4725   	 1180	10.110000	  2.000000	11.000000	12.250000	 2.390000	NGC 4725                	 0.004023	 12.920001	 4.82478643276201e+38	1	1
366733	3XMM J125025.7+253129	0112550401	52439.2788	192.60724	+25.52477	 0.046689	 0.218317	 0.018561	-0.283146	-0.469337	NGC 4725   	 1180	10.110000	  2.000000	11.000000	12.250000	 2.390000	NGC 4725                	 0.004023	 12.920001	 1.98929375888628e+39	1	1
366723	3XMM J125026.3+253319	0112550401	52439.2788	192.60987	+25.55547	 0.037925	 0.332280	 0.107919	-0.519736	-0.879310	NGC 4725   	 1180	10.110000	  2.000000	11.000000	12.250000	 2.390000	NGC 4725                	 0.004023	 12.920001	 9.51480962470726e+38	1	1
366689	3XMM J125027.5+253123	0112550401	52439.2788	192.61472	+25.52321	 0.011666	 0.080902	 0.256694	-0.489449	-0.639047	NGC 4725   	 1180	10.110000	  2.000000	11.000000	12.250000	 2.390000	NGC 4725                	 0.004023	 12.920001	 2.75402719628794e+38	0	1
366687	3XMM J125027.6+252731	0112550401	52439.2788	192.61542	+25.45870	 0.004158	 0.348137	 0.201281	-0.322664	-0.671298	NGC 4725   	 1180	10.110000	  2.000000	11.000000	12.250000	 2.390000	NGC 4725                	 0.004023	 12.920001	 1.24931963032104e+38	0	1
366707	3XMM J125028.4+410852	0404980101	54066.7011	192.61871	+41.14804	 0.002840	 0.010439	 0.977355	 0.256599	-0.597380	NGC 4736   	  297	 8.990000	  2.000000	 8.570000	12.550000	 3.750000	MESSIER 094             	 0.001027	  4.530000	 2.34770384515916e+37	0	1
366704	3XMM J125029.4+253321	0112550401	52439.2788	192.62264	+25.55603	 0.004967	 0.433725	-0.097739	-0.492945	-0.556439	NGC 4725   	 1180	10.110000	  2.000000	11.000000	12.250000	 2.390000	NGC 4725                	 0.004023	 12.920001	 1.66338768461508e+38	0	1
366766	3XMM J125029.8+252625	0112550401	52439.2788	192.62455	+25.44043	 0.005508	 0.141437	 0.526197	 0.388964	-0.775336	NGC 4725   	 1180	10.110000	  2.000000	11.000000	12.250000	 2.390000	NGC 4725                	 0.004023	 12.920001	 2.65947681216573e+38	0	1
366781	3XMM J125032.1+252809	0112550401	52439.2788	192.63401	+25.46934	 0.016046	 0.102006	 0.116626	-0.331446	-0.455052	NGC 4725   	 1180	10.110000	  2.000000	11.000000	12.250000	 2.390000	NGC 4725                	 0.004023	 12.920001	 6.44546794512018e+38	1	1
366773	3XMM J125032.4+253113	0112550401	52439.2788	192.63538	+25.52051	 0.011509	 0.215445	-0.030424	-0.114345	-0.287799	NGC 4725   	 1180	10.110000	  2.000000	11.000000	12.250000	 2.390000	NGC 4725                	 0.004023	 12.920001	 6.05693780449653e+38	1	1
 22595	3XMM J125033.1+410514	0404980101	54066.7011	192.63794	+41.08721	 0.007838	 0.105622	 0.231210	 0.062457	-0.013118	NGC 4736   	  297	 8.990000	  2.000000	 8.570000	12.550000	 3.750000	MESSIER 094             	 0.001027	  4.530000	 7.27207835469282e+37	0	1
 22595	3XMM J125033.1+410514	0094360601	52417.3520	192.63887	+41.08721	 0.007758	 0.410232	 0.387488	-0.040315	-0.261254	NGC 4736   	  297	 8.990000	  2.000000	 8.570000	12.550000	 3.750000	MESSIER 094             	 0.001027	  4.530000	 5.73313330115458e+37	0	1
 18711	3XMM J125034.9+410744	0404980101	54066.7011	192.64558	+41.12903	 0.002628	-1.000000	 1.000000	 0.208503	-0.277549	NGC 4736   	  297	 8.990000	  2.000000	 8.570000	12.550000	 3.750000	MESSIER 094             	 0.001027	  4.530000	 1.93847672134112e+37	0	1
 18711	3XMM J125034.9+410744	0094360601	52417.3520	192.64569	+41.12914	 0.004910	 1.000000	 0.864895	-0.086790	-0.757337	NGC 4736   	  297	 8.990000	  2.000000	 8.570000	12.550000	 3.750000	MESSIER 094             	 0.001027	  4.530000	 2.19507649507282e+37	0	1
 18208	3XMM J125035.2+411027	0404980101	54066.7011	192.64679	+41.17423	 0.009437	 0.754533	 0.299828	-0.342754	-0.370527	NGC 4736   	  297	 8.990000	  2.000000	 8.570000	12.550000	 3.750000	MESSIER 094             	 0.001027	  4.530000	 4.93530808166806e+37	0	1
 18208	3XMM J125035.2+411027	0094360601	52417.3520	192.64683	+41.17420	 0.017836	 0.164939	 0.120566	-0.417866	-0.829419	NGC 4736   	  297	 8.990000	  2.000000	 8.570000	12.550000	 3.750000	MESSIER 094             	 0.001027	  4.530000	 6.64424572951897e+37	0	1
 18208	3XMM J125035.2+411027	0094360701	52451.5775	192.64755	+41.17440	 0.007021	 0.737905	-0.015250	-0.450706	-0.951358	NGC 4736   	  297	 8.990000	  2.000000	 8.570000	12.550000	 3.750000	MESSIER 094             	 0.001027	  4.530000	 2.68937854640557e+37	0	1
366739	3XMM J125035.8+253237	0112550401	52439.2788	192.64929	+25.54368	 0.007747	 0.398904	 0.303616	-0.333025	-0.038927	NGC 4725   	 1180	10.110000	  2.000000	11.000000	12.250000	 2.390000	NGC 4725                	 0.004023	 12.920001	 4.38493646336963e+38	1	1
366750	3XMM J125036.8+253028	0112550401	52439.2788	192.65360	+25.50799	 0.056415	 0.295548	 0.078290	-0.476679	-0.630714	NGC 4725   	 1180	10.110000	  2.000000	11.000000	12.250000	 2.390000	NGC 4725                	 0.004023	 12.920001	 1.42229711585861e+39	1	1
 37576	3XMM J125037.7+411039	0404980101	54066.7011	192.65708	+41.17747	 0.002807	 1.000000	 0.978437	 0.216606	-0.629598	NGC 4736   	  297	 8.990000	  2.000000	 8.570000	12.550000	 3.750000	MESSIER 094             	 0.001027	  4.530000	 1.84682034962328e+37	0	1
 37576	3XMM J125037.7+411039	0094360601	52417.3520	192.65734	+41.17773	 0.005563	 0.937908	 0.533572	 0.112407	-0.316126	NGC 4736   	  297	 8.990000	  2.000000	 8.570000	12.550000	 3.750000	MESSIER 094             	 0.001027	  4.530000	 4.33382619532525e+37	0	1
 32648	3XMM J125041.8+410556	0094360601	52417.3520	192.67417	+41.09910	 0.007448	 0.283295	 0.491904	-0.511297	-0.260139	NGC 4736   	  297	 8.990000	  2.000000	 8.570000	12.550000	 3.750000	MESSIER 094             	 0.001027	  4.530000	 3.96938114077277e+37	0	1
 32648	3XMM J125041.8+410556	0094360701	52451.5775	192.67422	+41.09920	 0.011066	 0.913279	 0.783771	-0.295675	-0.523287	NGC 4736   	  297	 8.990000	  2.000000	 8.570000	12.550000	 3.750000	MESSIER 094             	 0.001027	  4.530000	 6.43080965418459e+37	0	1
 16338	3XMM J125047.6+410512	0094360601	52417.3520	192.69862	+41.08674	 0.011889	 0.560323	 0.236259	-0.078959	-0.771715	NGC 4736   	  297	 8.990000	  2.000000	 8.570000	12.550000	 3.750000	MESSIER 094             	 0.001027	  4.530000	 5.59344542940862e+37	0	1
